,execucao_id,prova_id,mago,categoria,tarefa,dificuldade,pressao,resistencia_alvo,alvo_movel,contexto,tempo_execucao_s,precisao_pct,potencia_pct,controle_pct,sucesso,dano_colateral,soma_skills
1197,E01198,P118,Kingsley Shacklebolt,Cura,Ferula,1,4,4,1,exame,11.69,72.92,82.24,75.43,1,0,234.9
1198,E01199,P119,Kingsley Shacklebolt,Cura,Rennervate,2,5,8,0,exame,12.84,74.88,76.9,85.59,0,0,236.53
1199,E01200,P120,Kingsley Shacklebolt,Cura,Vulnera Sanentur,5,1,6,1,treino,17.04,64.88,82.22,67.78,0,0,213.84
1200,E01201,P001,Remus Lupin,Ataque,Expelliarmus,1,10,1,0,duelo_real,11.05,84.43,86.15,74.49,1,0,247.01999999999998
1201,E01202,P002,Remus Lupin,Ataque,Estupefaca,3,7,9,0,missao,14.49,81.82,71.15,76.16,0,0,229.64
1202,E01203,P003,Remus Lupin,Ataque,Bombarda,4,3,4,0,treino,15.68,81.95,76.54,73.86,0,0,228.67000000000002
1203,E01204,P004,Remus Lupin,Ataque,Confringo,4,9,8,0,duelo_real,15.16,74.03,74.66,79.89,0,0,229.42
1204,E01205,P005,Remus Lupin,Ataque,Expelliarmus,2,4,9,1,exame,15.02,81.62,76.38,80.5,0,0,236.48
1205,E01206,P006,Remus Lupin,Ataque,Estupefaca,3,10,4,1,duelo_real,14.07,80.58,74.8,79.54,1,0,240.85000000000002
1206,E01207,P007,Remus Lupin,Ataque,Bombarda,4,6,9,1,exame,15.33,81.7,69.58,77.57,0,0,230.51999999999998
1207,E01208,P008,Remus Lupin,Ataque,Confringo,5,10,7,0,duelo_real,17.57,62.76,70.9,80.54,0,0,213.63
1208,E01209,P009,Remus Lupin,Ataque,Expelliarmus,2,4,7,0,exame,13.23,79.31,65.85,74.82,1,0,227.75
1209,E01210,P010,Remus Lupin,Ataque,Estupefaca,3,4,3,0,exame,14.33,77.84,70.05,80.9,1,0,233.45999999999998
1210,E01211,P011,Remus Lupin,Ataque,Bombarda,4,7,10,0,missao,14.58,80.55,72.28,72.63,1,0,238.87999999999997
1211,E01212,P012,Remus Lupin,Ataque,Confringo,4,4,4,1,exame,16.24,76.08,69.29,75.01,0,0,216.14
1212,E01213,P013,Remus Lupin,Ataque,Expelliarmus,2,5,2,0,exame,10.38,78.8,78.4,77.57,1,0,240.39
1213,E01214,P014,Remus Lupin,Ataque,Estupefaca,3,2,2,0,treino,12.23,72.34,65.35,80.56,1,0,224.02
1214,E01215,P015,Remus Lupin,Ataque,Bombarda,3,9,10,0,duelo_real,14.47,76.67,75.68,78.79,0,0,232.67000000000004
1215,E01216,P016,Remus Lupin,Ataque,Confringo,5,2,4,0,treino,14.52,74.14,87.92,77.57,1,0,249.10999999999999
1216,E01217,P017,Remus Lupin,Ataque,Expelliarmus,2,7,9,1,missao,13.54,75.36,77.76,74.42,0,0,227.00000000000003
1217,E01218,P018,Remus Lupin,Ataque,Estupefaca,3,7,1,1,missao,13.85,71.48,72.14,74.2,1,0,220.97
1218,E01219,P019,Remus Lupin,Ataque,Bombarda,4,9,6,0,duelo_real,15.04,82.88,68.93,86.54,1,0,247.31000000000003
1219,E01220,P020,Remus Lupin,Ataque,Confringo,5,10,7,1,duelo_real,15.22,75.5,71.52,70.37,0,0,219.17
1220,E01221,P021,Remus Lupin,Defesa,Protego,2,4,3,0,exame,13.69,80.31,83.2,85.57,1,0,252.39
1221,E01222,P022,Remus Lupin,Defesa,Finite Incantatem,4,6,5,1,exame,14.55,81.42,72.45,70.4,0,0,222.72
1222,E01223,P023,Remus Lupin,Defesa,Protego Maxima,4,6,9,1,exame,15.34,81.69,70.39,79.07,1,0,242.80999999999997
1223,E01224,P024,Remus Lupin,Defesa,Expecto Patronum,5,6,7,0,exame,15.19,76.35,81.14,76.99,1,0,246.29000000000002
1224,E01225,P025,Remus Lupin,Defesa,Protego,2,9,9,1,duelo_real,13.95,85.39,71.81,74.86,1,0,241.11
1225,E01226,P026,Remus Lupin,Defesa,Finite Incantatem,2,7,4,0,missao,12.17,79.53,83.08,87.99,1,0,256.43
1226,E01227,P027,Remus Lupin,Defesa,Protego Maxima,4,9,10,0,duelo_real,14.78,76.84,77.36,79.76,1,0,247.17999999999998
1227,E01228,P028,Remus Lupin,Defesa,Expecto Patronum,5,4,6,1,exame,14.46,81.99,65.26,81.08,0,0,229.86999999999998
1228,E01229,P029,Remus Lupin,Defesa,Protego,2,2,1,0,treino,11.26,82.54,75.03,82.57,1,0,243.88
1229,E01230,P030,Remus Lupin,Defesa,Finite Incantatem,3,8,8,1,missao,14.24,83.84,75.18,81.78,1,0,250.56
1230,E01231,P031,Remus Lupin,Defesa,Protego Maxima,3,7,4,1,missao,13.34,73.27,80.27,96.38,1,0,256.58
1231,E01232,P032,Remus Lupin,Defesa,Expecto Patronum,5,8,9,0,missao,15.72,81.68,81.99,82.41,0,1,239.36000000000004
1232,E01233,P033,Remus Lupin,Defesa,Protego,2,9,2,0,duelo_real,12.55,76.68,74.57,79.64,1,0,234.33999999999997
1233,E01234,P034,Remus Lupin,Defesa,Finite Incantatem,3,4,9,1,exame,14.45,87.04,81.57,72.99,0,0,242.15000000000003
1234,E01235,P035,Remus Lupin,Defesa,Protego Maxima,4,5,1,0,exame,13.88,77.7,84.75,85.44,0,0,243.01
1235,E01236,P036,Remus Lupin,Defesa,Expecto Patronum,4,9,9,1,duelo_real,15.38,85.84,67.69,77.09,1,0,242.24
1236,E01237,P037,Remus Lupin,Defesa,Protego,2,7,1,0,missao,12.21,79.73,69.09,82.63,1,0,234.23999999999998
1237,E01238,P038,Remus Lupin,Defesa,Finite Incantatem,3,6,5,0,exame,12.71,82.24,78.61,83.74,1,0,252.87999999999997
1238,E01239,P039,Remus Lupin,Defesa,Protego Maxima,4,3,4,1,treino,13.9,86.24,83.16,79.18,1,0,256.68
1239,E01240,P040,Remus Lupin,Defesa,Expecto Patronum,5,3,8,1,treino,16.31,76.06,73.82,80.99,0,0,232.56
1240,E01241,P041,Remus Lupin,Encantamento,Wingardium Leviosa,1,8,1,0,missao,10.64,86.4,76.01,81.63,1,0,246.40000000000003
1241,E01242,P042,Remus Lupin,Encantamento,Accio,2,7,3,0,missao,13.59,81.66,80.27,77.89,1,0,243.23
1242,E01243,P043,Remus Lupin,Encantamento,Muffliato,3,1,3,0,treino,14.62,78.07,68.0,81.42,0,0,221.87
1243,E01244,P044,Remus Lupin,Encantamento,Feitico de Desilusao,4,9,2,0,duelo_real,13.79,83.51,78.55,85.42,1,0,253.69000000000003
1244,E01245,P045,Remus Lupin,Encantamento,Wingardium Leviosa,1,4,8,1,exame,11.62,76.03,75.8,84.41,1,0,244.62
1245,E01246,P046,Remus Lupin,Encantamento,Accio,2,9,6,1,duelo_real,13.23,83.52,76.37,75.53,1,0,242.19
1246,E01247,P047,Remus Lupin,Encantamento,Muffliato,3,3,1,1,treino,12.56,80.82,80.43,71.82,1,0,237.51
1247,E01248,P048,Remus Lupin,Encantamento,Feitico de Desilusao,5,9,10,0,duelo_real,16.42,70.72,73.21,72.41,1,0,229.92000000000002
1248,E01249,P049,Remus Lupin,Encantamento,Wingardium Leviosa,1,4,8,0,exame,14.14,72.99,67.91,76.96,1,0,223.71999999999997
1249,E01250,P050,Remus Lupin,Encantamento,Accio,2,2,2,0,treino,12.29,84.01,71.43,84.99,1,0,244.14000000000001
1250,E01251,P051,Remus Lupin,Encantamento,Muffliato,3,5,10,1,exame,14.76,75.53,71.86,80.37,1,0,239.0
1251,E01252,P052,Remus Lupin,Encantamento,Feitico de Desilusao,4,10,7,1,duelo_real,16.16,77.17,66.13,76.01,0,0,218.15
1252,E01253,P053,Remus Lupin,Encantamento,Wingardium Leviosa,1,5,3,0,exame,10.91,83.62,77.2,80.38,1,0,245.29
1253,E01254,P054,Remus Lupin,Encantamento,Accio,2,1,7,1,treino,14.8,79.97,72.4,84.17,1,0,242.74
1254,E01255,P055,Remus Lupin,Encantamento,Muffliato,3,1,7,0,treino,14.15,78.69,82.91,84.85,1,0,255.29999999999998
1255,E01256,P056,Remus Lupin,Encantamento,Feitico de Desilusao,4,5,10,1,exame,17.91,79.64,71.58,83.71,0,0,235.02
1256,E01257,P057,Remus Lupin,Encantamento,Wingardium Leviosa,1,2,2,1,treino,11.31,81.12,78.26,87.88,1,0,249.95
1257,E01258,P058,Remus Lupin,Encantamento,Accio,2,4,2,0,exame,12.17,72.53,74.8,79.66,1,0,230.82
1258,E01259,P059,Remus Lupin,Encantamento,Muffliato,4,4,10,0,exame,13.24,71.68,66.86,80.35,0,0,223.65
1259,E01260,P060,Remus Lupin,Encantamento,Feitico de Desilusao,4,6,9,0,exame,15.6,83.52,70.84,73.7,1,0,239.46
1260,E01261,P061,Remus Lupin,Transfiguracao,Reparifarge,3,1,5,0,treino,14.32,78.0,67.1,77.05,0,0,218.82999999999998
1261,E01262,P062,Remus Lupin,Transfiguracao,Vera Verto,3,2,6,0,treino,13.09,72.73,72.55,80.12,1,0,234.31
1262,E01263,P063,Remus Lupin,Transfiguracao,Duro,4,3,9,0,treino,16.32,74.34,78.96,74.76,0,0,228.74
1263,E01264,P064,Remus Lupin,Transfiguracao,Piertotum Locomotor,5,6,2,1,exame,15.23,79.12,72.02,71.34,1,0,229.25
1264,E01265,P065,Remus Lupin,Transfiguracao,Reparifarge,2,7,10,0,missao,14.66,74.43,71.76,69.8,0,0,215.33
1265,E01266,P066,Remus Lupin,Transfiguracao,Vera Verto,3,9,1,0,duelo_real,13.64,84.11,71.09,79.73,1,0,238.29000000000002
1266,E01267,P067,Remus Lupin,Transfiguracao,Duro,4,9,9,1,duelo_real,15.29,78.72,81.74,73.98,1,0,246.15
1267,E01268,P068,Remus Lupin,Transfiguracao,Piertotum Locomotor,5,9,2,1,duelo_real,13.75,77.96,66.99,78.38,0,0,221.57999999999998
1268,E01269,P069,Remus Lupin,Transfiguracao,Reparifarge,2,10,6,1,duelo_real,14.27,88.07,72.31,74.43,1,0,240.54
1269,E01270,P070,Remus Lupin,Transfiguracao,Vera Verto,3,2,7,1,treino,14.46,68.76,69.25,78.85,1,0,225.39999999999998
1270,E01271,P071,Remus Lupin,Transfiguracao,Duro,4,10,2,1,duelo_real,13.72,80.38,66.39,78.53,1,0,231.57999999999998
1271,E01272,P072,Remus Lupin,Transfiguracao,Piertotum Locomotor,4,8,8,1,missao,15.36,81.37,72.36,80.41,1,0,244.77999999999997
1272,E01273,P073,Remus Lupin,Transfiguracao,Reparifarge,2,7,2,1,missao,13.07,69.24,69.54,83.37,0,0,215.08
1273,E01274,P074,Remus Lupin,Transfiguracao,Vera Verto,3,2,4,0,treino,11.68,80.57,83.9,83.42,1,0,256.21
1274,E01275,P075,Remus Lupin,Transfiguracao,Duro,4,8,6,1,missao,17.1,71.91,68.27,72.54,0,0,209.62000000000003
1275,E01276,P076,Remus Lupin,Transfiguracao,Piertotum Locomotor,5,7,8,1,missao,16.38,73.93,71.35,76.26,0,0,223.16000000000003
1276,E01277,P077,Remus Lupin,Transfiguracao,Reparifarge,2,10,4,0,duelo_real,13.95,77.98,65.74,71.11,0,0,208.88
1277,E01278,P078,Remus Lupin,Transfiguracao,Vera Verto,3,8,4,1,missao,13.93,88.66,68.2,79.6,1,0,242.53000000000003
1278,E01279,P079,Remus Lupin,Transfiguracao,Duro,3,7,9,0,missao,14.42,74.52,70.0,77.68,0,0,222.78
1279,E01280,P080,Remus Lupin,Transfiguracao,Piertotum Locomotor,5,8,4,0,missao,15.71,78.32,66.75,68.42,0,0,211.78
1280,E01281,P081,Remus Lupin,Pocoes,Antidoto simples,1,4,4,0,exame,13.37,78.63,76.45,76.76,1,0,234.46999999999997
1281,E01282,P082,Remus Lupin,Pocoes,Pocao Wiggenweld,3,8,3,0,missao,13.21,75.1,70.96,79.74,0,0,221.59
1282,E01283,P083,Remus Lupin,Pocoes,Pocao Polissuco,4,6,2,1,exame,15.3,74.42,70.93,71.36,0,0,211.41000000000003
1283,E01284,P084,Remus Lupin,Pocoes,Veritaserum,5,9,5,0,duelo_real,16.0,76.43,66.28,73.86,0,0,215.57
1284,E01285,P085,Remus Lupin,Pocoes,Antidoto simples,1,10,3,1,duelo_real,13.38,75.74,77.42,81.27,0,0,226.05
1285,E01286,P086,Remus Lupin,Pocoes,Pocao Wiggenweld,2,9,9,1,duelo_real,13.42,67.46,71.03,82.14,1,0,230.21
1286,E01287,P087,Remus Lupin,Pocoes,Pocao Polissuco,4,4,8,0,exame,15.73,71.55,71.76,69.22,0,0,212.8
1287,E01288,P088,Remus Lupin,Pocoes,Veritaserum,5,3,4,0,treino,15.95,76.13,73.26,67.09,1,0,224.53
1288,E01289,P089,Remus Lupin,Pocoes,Antidoto simples,1,1,8,0,treino,13.42,73.45,71.45,78.14,0,0,219.62000000000003
1289,E01290,P090,Remus Lupin,Pocoes,Pocao Wiggenweld,2,3,8,0,treino,14.23,78.56,68.42,74.6,1,0,229.35000000000002
1290,E01291,P091,Remus Lupin,Pocoes,Pocao Polissuco,4,7,10,0,missao,14.4,84.8,73.99,75.25,0,0,237.64
1291,E01292,P092,Remus Lupin,Pocoes,Veritaserum,5,9,3,1,duelo_real,15.23,78.27,74.16,76.22,0,0,226.42000000000002
1292,E01293,P093,Remus Lupin,Pocoes,Antidoto simples,1,2,3,0,treino,12.12,78.26,78.51,77.86,1,0,237.51
1293,E01294,P094,Remus Lupin,Pocoes,Pocao Wiggenweld,2,3,5,1,treino,14.23,76.49,77.61,80.79,0,0,229.66
1294,E01295,P095,Remus Lupin,Pocoes,Pocao Polissuco,4,5,5,1,exame,15.49,78.18,72.26,71.42,1,0,229.37
1295,E01296,P096,Remus Lupin,Pocoes,Veritaserum,5,7,2,0,missao,14.9,71.99,69.24,81.53,0,1,209.85999999999999
1296,E01297,P097,Remus Lupin,Pocoes,Antidoto simples,1,7,1,1,missao,11.86,83.72,73.39,77.02,1,0,235.26999999999998
1297,E01298,P098,Remus Lupin,Pocoes,Pocao Wiggenweld,2,4,10,0,exame,14.59,64.62,71.64,78.2,0,0,213.86999999999998
1298,E01299,P099,Remus Lupin,Pocoes,Pocao Polissuco,4,6,6,0,exame,14.31,66.35,78.95,76.45,0,0,221.44
1299,E01300,P100,Remus Lupin,Pocoes,Veritaserum,5,2,4,1,treino,16.65,83.27,78.2,76.6,1,0,245.42
1300,E01301,P101,Remus Lupin,Cura,Episkey,2,6,6,1,exame,13.64,83.24,78.58,81.8,1,0,249.98000000000002
1301,E01302,P102,Remus Lupin,Cura,Ferula,2,10,9,0,duelo_real,13.01,79.87,82.89,83.41,1,0,256.15999999999997
1302,E01303,P103,Remus Lupin,Cura,Rennervate,3,5,2,0,exame,13.15,82.81,77.91,83.09,1,0,248.66
1303,E01304,P104,Remus Lupin,Cura,Vulnera Sanentur,5,10,7,1,duelo_real,15.86,75.09,70.86,79.27,0,0,226.35999999999996
1304,E01305,P105,Remus Lupin,Cura,Episkey,2,8,7,0,missao,12.28,86.29,83.75,85.35,1,1,254.10999999999999
1305,E01306,P106,Remus Lupin,Cura,Ferula,2,6,2,1,exame,13.74,76.21,76.77,81.97,0,0,227.20999999999998
1306,E01307,P107,Remus Lupin,Cura,Rennervate,2,5,9,0,exame,13.72,78.78,77.13,83.04,1,0,248.23
1307,E01308,P108,Remus Lupin,Cura,Vulnera Sanentur,5,2,8,0,treino,16.68,79.35,68.49,81.54,0,0,230.7
1308,E01309,P109,Remus Lupin,Cura,Episkey,1,10,9,1,duelo_real,11.76,73.78,74.95,86.32,0,0,234.29000000000002
1309,E01310,P110,Remus Lupin,Cura,Ferula,2,2,8,0,treino,13.36,79.67,80.29,77.54,1,0,246.14
1310,E01311,P111,Remus Lupin,Cura,Rennervate,3,10,8,0,duelo_real,13.02,75.46,83.4,91.2,1,0,261.04
1311,E01312,P112,Remus Lupin,Cura,Vulnera Sanentur,5,8,9,1,missao,16.96,72.27,74.07,73.66,0,0,222.03999999999996
1312,E01313,P113,Remus Lupin,Cura,Episkey,1,9,9,1,duelo_real,13.26,80.64,81.46,79.24,1,0,249.07999999999998
1313,E01314,P114,Remus Lupin,Cura,Ferula,2,7,2,0,missao,12.75,90.78,75.42,81.58,1,0,251.02999999999997
1314,E01315,P115,Remus Lupin,Cura,Rennervate,3,4,3,1,exame,14.86,83.22,84.69,77.83,1,0,249.88
1315,E01316,P116,Remus Lupin,Cura,Vulnera Sanentur,5,6,1,0,exame,15.12,75.67,67.23,79.49,0,0,218.26999999999998
1316,E01317,P117,Remus Lupin,Cura,Episkey,2,10,4,0,duelo_real,12.57,82.89,76.36,77.99,0,0,232.67000000000002
1317,E01318,P118,Remus Lupin,Cura,Ferula,1,4,4,1,exame,12.48,78.6,77.82,87.48,1,0,247.42
1318,E01319,P119,Remus Lupin,Cura,Rennervate,2,5,8,0,exame,13.36,82.67,75.82,78.49,0,0,235.62
1319,E01320,P120,Remus Lupin,Cura,Vulnera Sanentur,5,1,6,1,treino,16.88,76.96,73.95,78.17,0,0,228.2
1320,E01321,P001,Nymphadora Tonks,Ataque,Expelliarmus,1,10,1,0,duelo_real,9.39,89.04,81.82,83.65,1,0,258.12
1321,E01322,P002,Nymphadora Tonks,Ataque,Estupefaca,3,7,9,0,missao,11.95,83.28,80.12,84.53,1,0,260.98
1322,E01323,P003,Nymphadora Tonks,Ataque,Bombarda,4,3,4,0,treino,13.36,81.4,71.74,74.09,0,0,225.87
1323,E01324,P004,Nymphadora Tonks,Ataque,Confringo,4,9,8,0,duelo_real,12.98,74.45,88.86,76.57,0,0,242.9
1324,E01325,P005,Nymphadora Tonks,Ataque,Expelliarmus,2,4,9,1,exame,12.46,83.84,74.03,77.75,0,0,236.16
1325,E01326,P006,Nymphadora Tonks,Ataque,Estupefaca,3,10,4,1,duelo_real,12.26,81.44,70.17,75.27,1,0,234.62
1326,E01327,P007,Nymphadora Tonks,Ataque,Bombarda,4,6,9,1,exame,15.0,70.54,79.94,73.84,0,0,226.32000000000002
1327,E01328,P008,Nymphadora Tonks,Ataque,Confringo,5,10,7,0,duelo_real,15.4,78.85,67.95,72.93,1,0,231.33
1328,E01329,P009,Nymphadora Tonks,Ataque,Expelliarmus,2,4,7,0,exame,11.69,77.48,80.73,76.16,1,0,243.68
1329,E01330,P010,Nymphadora Tonks,Ataque,Estupefaca,3,4,3,0,exame,10.74,76.42,84.31,78.65,1,0,247.64
1330,E01331,P011,Nymphadora Tonks,Ataque,Bombarda,4,7,10,0,missao,14.07,72.55,73.33,73.79,0,0,223.60000000000002
1331,E01332,P012,Nymphadora Tonks,Ataque,Confringo,4,4,4,1,exame,12.91,73.25,69.96,71.06,0,0,213.35999999999999
1332,E01333,P013,Nymphadora Tonks,Ataque,Expelliarmus,2,5,2,0,exame,12.29,74.49,81.21,81.11,1,0,240.52
1333,E01334,P014,Nymphadora Tonks,Ataque,Estupefaca,3,2,2,0,treino,11.03,74.82,83.74,70.68,1,1,226.21
1334,E01335,P015,Nymphadora Tonks,Ataque,Bombarda,3,9,10,0,duelo_real,13.14,77.73,74.6,79.34,0,0,234.52999999999997
1335,E01336,P016,Nymphadora Tonks,Ataque,Confringo,5,2,4,0,treino,14.19,68.22,66.94,71.4,0,0,206.37
1336,E01337,P017,Nymphadora Tonks,Ataque,Expelliarmus,2,7,9,1,missao,12.02,81.17,75.44,71.43,1,1,229.02
1337,E01338,P018,Nymphadora Tonks,Ataque,Estupefaca,3,7,1,1,missao,12.6,81.22,69.1,83.18,0,0,227.9
1338,E01339,P019,Nymphadora Tonks,Ataque,Bombarda,4,9,6,0,duelo_real,13.41,72.43,72.24,76.36,0,0,221.62000000000003
1339,E01340,P020,Nymphadora Tonks,Ataque,Confringo,5,10,7,1,duelo_real,14.98,73.74,66.71,75.25,0,0,217.72
1340,E01341,P021,Nymphadora Tonks,Defesa,Protego,2,4,3,0,exame,11.29,70.99,77.92,76.58,1,1,221.20000000000002
1341,E01342,P022,Nymphadora Tonks,Defesa,Finite Incantatem,4,6,5,1,exame,13.88,73.32,77.28,78.96,0,0,228.68
1342,E01343,P023,Nymphadora Tonks,Defesa,Protego Maxima,4,6,9,1,exame,14.22,85.73,72.07,68.09,0,1,218.67000000000002
1343,E01344,P024,Nymphadora Tonks,Defesa,Expecto Patronum,5,6,7,0,exame,13.24,77.17,79.01,73.52,0,0,233.45999999999998
1344,E01345,P025,Nymphadora Tonks,Defesa,Protego,2,9,9,1,duelo_real,11.06,78.98,79.57,76.23,1,0,246.72000000000003
1345,E01346,P026,Nymphadora Tonks,Defesa,Finite Incantatem,2,7,4,0,missao,11.17,74.33,84.18,78.0,1,1,233.34
1346,E01347,P027,Nymphadora Tonks,Defesa,Protego Maxima,4,9,10,0,duelo_real,13.73,69.88,80.61,76.21,1,0,240.97
1347,E01348,P028,Nymphadora Tonks,Defesa,Expecto Patronum,5,4,6,1,exame,14.64,71.68,77.72,72.47,0,0,223.23000000000002
1348,E01349,P029,Nymphadora Tonks,Defesa,Protego,2,2,1,0,treino,12.92,78.52,73.71,68.56,0,0,212.87
1349,E01350,P030,Nymphadora Tonks,Defesa,Finite Incantatem,3,8,8,1,missao,12.5,73.36,77.45,76.48,0,0,228.79000000000002
1350,E01351,P031,Nymphadora Tonks,Defesa,Protego Maxima,3,7,4,1,missao,11.13,79.03,65.58,78.19,1,0,231.67000000000002
1351,E01352,P032,Nymphadora Tonks,Defesa,Expecto Patronum,5,8,9,0,missao,13.65,68.08,76.21,78.58,0,0,228.22
1352,E01353,P033,Nymphadora Tonks,Defesa,Protego,2,9,2,0,duelo_real,10.86,78.59,81.41,78.73,0,0,233.87
1353,E01354,P034,Nymphadora Tonks,Defesa,Finite Incantatem,3,4,9,1,exame,13.06,73.6,74.15,76.4,1,0,236.09
1354,E01355,P035,Nymphadora Tonks,Defesa,Protego Maxima,4,5,1,0,exame,12.61,76.36,80.15,74.99,1,0,237.89
1355,E01356,P036,Nymphadora Tonks,Defesa,Expecto Patronum,4,9,9,1,duelo_real,12.68,75.41,78.66,77.46,0,0,235.84999999999997
1356,E01357,P037,Nymphadora Tonks,Defesa,Protego,2,7,1,0,missao,10.55,82.71,80.17,72.49,1,0,239.82
1357,E01358,P038,Nymphadora Tonks,Defesa,Finite Incantatem,3,6,5,0,exame,12.21,69.84,80.89,72.89,0,1,212.41
1358,E01359,P039,Nymphadora Tonks,Defesa,Protego Maxima,4,3,4,1,treino,11.74,81.88,72.28,79.61,1,0,244.02999999999997
1359,E01360,P040,Nymphadora Tonks,Defesa,Expecto Patronum,5,3,8,1,treino,15.5,69.25,77.45,74.36,0,0,223.56
1360,E01361,P041,Nymphadora Tonks,Encantamento,Wingardium Leviosa,1,8,1,0,missao,10.62,69.95,80.47,78.34,1,0,231.14000000000001
1361,E01362,P042,Nymphadora Tonks,Encantamento,Accio,2,7,3,0,missao,11.58,81.27,69.21,72.64,0,0,218.54
1362,E01363,P043,Nymphadora Tonks,Encantamento,Muffliato,3,1,3,0,treino,13.53,77.72,71.08,74.29,0,0,218.56000000000003
1363,E01364,P044,Nymphadora Tonks,Encantamento,Feitico de Desilusao,4,9,2,0,duelo_real,12.28,74.16,88.13,73.09,0,0,233.1
1364,E01365,P045,Nymphadora Tonks,Encantamento,Wingardium Leviosa,1,4,8,1,exame,11.64,80.57,81.03,78.52,1,0,248.48000000000002
1365,E01366,P046,Nymphadora Tonks,Encantamento,Accio,2,9,6,1,duelo_real,11.95,77.48,76.04,68.97,1,0,230.54000000000002
1366,E01367,P047,Nymphadora Tonks,Encantamento,Muffliato,3,3,1,1,treino,13.93,80.58,83.88,77.42,1,0,244.95
1367,E01368,P048,Nymphadora Tonks,Encantamento,Feitico de Desilusao,5,9,10,0,duelo_real,14.23,71.18,70.27,69.35,0,0,216.57
1368,E01369,P049,Nymphadora Tonks,Encantamento,Wingardium Leviosa,1,4,8,0,exame,11.26,77.83,77.04,84.51,1,0,248.12
1369,E01370,P050,Nymphadora Tonks,Encantamento,Accio,2,2,2,0,treino,11.86,78.13,69.51,72.69,1,0,224.46999999999997
1370,E01371,P051,Nymphadora Tonks,Encantamento,Muffliato,3,5,10,1,exame,13.72,76.06,79.22,75.55,0,0,233.10999999999999
1371,E01372,P052,Nymphadora Tonks,Encantamento,Feitico de Desilusao,4,10,7,1,duelo_real,14.73,69.74,74.07,74.16,0,0,218.24
1372,E01373,P053,Nymphadora Tonks,Encantamento,Wingardium Leviosa,1,5,3,0,exame,10.69,75.57,70.46,74.2,1,1,214.53999999999996
1373,E01374,P054,Nymphadora Tonks,Encantamento,Accio,2,1,7,1,treino,12.5,69.53,73.04,78.51,0,0,219.57999999999998
1374,E01375,P055,Nymphadora Tonks,Encantamento,Muffliato,3,1,7,0,treino,12.96,75.41,73.78,76.84,0,0,226.07
1375,E01376,P056,Nymphadora Tonks,Encantamento,Feitico de Desilusao,4,5,10,1,exame,15.07,80.01,79.57,71.64,1,0,244.14999999999998
1376,E01377,P057,Nymphadora Tonks,Encantamento,Wingardium Leviosa,1,2,2,1,treino,10.49,80.33,72.28,79.27,1,0,235.39
1377,E01378,P058,Nymphadora Tonks,Encantamento,Accio,2,4,2,0,exame,12.62,85.28,77.39,69.97,1,0,236.02
1378,E01379,P059,Nymphadora Tonks,Encantamento,Muffliato,4,4,10,0,exame,14.16,67.87,67.91,66.93,0,0,206.55
1379,E01380,P060,Nymphadora Tonks,Encantamento,Feitico de Desilusao,4,6,9,0,exame,12.9,71.17,73.35,70.4,0,0,219.01999999999998
1380,E01381,P061,Nymphadora Tonks,Transfiguracao,Reparifarge,3,1,5,0,treino,13.23,75.95,71.95,71.63,1,0,227.3
1381,E01382,P062,Nymphadora Tonks,Transfiguracao,Vera Verto,3,2,6,0,treino,11.62,76.17,76.19,81.1,1,1,233.84
1382,E01383,P063,Nymphadora Tonks,Transfiguracao,Duro,4,3,9,0,treino,13.71,77.53,72.84,73.79,0,0,227.45000000000002
1383,E01384,P064,Nymphadora Tonks,Transfiguracao,Piertotum Locomotor,5,6,2,1,exame,13.96,81.47,76.77,78.37,1,0,244.65
1384,E01385,P065,Nymphadora Tonks,Transfiguracao,Reparifarge,2,7,10,0,missao,11.81,79.38,78.48,73.72,0,0,233.77
1385,E01386,P066,Nymphadora Tonks,Transfiguracao,Vera Verto,3,9,1,0,duelo_real,10.64,81.66,83.55,82.61,1,0,254.18
1386,E01387,P067,Nymphadora Tonks,Transfiguracao,Duro,4,9,9,1,duelo_real,13.3,78.45,80.99,80.48,1,0,253.62
1387,E01388,P068,Nymphadora Tonks,Transfiguracao,Piertotum Locomotor,5,9,2,1,duelo_real,13.2,74.24,75.18,79.27,0,0,227.49
1388,E01389,P069,Nymphadora Tonks,Transfiguracao,Reparifarge,2,10,6,1,duelo_real,9.85,77.07,80.7,78.84,0,0,236.76
1389,E01390,P070,Nymphadora Tonks,Transfiguracao,Vera Verto,3,2,7,1,treino,13.9,76.47,74.26,78.4,1,0,238.23000000000002
1390,E01391,P071,Nymphadora Tonks,Transfiguracao,Duro,4,10,2,1,duelo_real,12.43,85.94,76.98,78.03,1,0,248.52000000000004
1391,E01392,P072,Nymphadora Tonks,Transfiguracao,Piertotum Locomotor,4,8,8,1,missao,15.34,73.63,79.45,79.71,1,0,243.44999999999996
1392,E01393,P073,Nymphadora Tonks,Transfiguracao,Reparifarge,2,7,2,1,missao,12.89,83.55,81.18,85.1,1,0,252.94000000000005
1393,E01394,P074,Nymphadora Tonks,Transfiguracao,Vera Verto,3,2,4,0,treino,12.26,79.13,78.04,79.38,1,0,244.29000000000002
1394,E01395,P075,Nymphadora Tonks,Transfiguracao,Duro,4,8,6,1,missao,12.47,73.23,80.87,80.47,1,0,246.10000000000005
